code,name,ex_dividend_date,dividend,payment_date,yield
8494,LBI Capital Bhd (LBIP),"Sep 09, 2016",0.07,"Sep 30, 2016",5.47%
8494,LBI Capital Bhd (LBIP),"Nov 27, 2015",0.05,"Dec 23, 2015",3.65%
8494,LBI Capital Bhd (LBIP),"Nov 04, 2014",0.05,"Nov 21, 2014",-
5000,Hume Industries Bhd (HUIN),"May 15, 2017",0.02,"May 31, 2017",1.96%
5000,Hume Industries Bhd (HUIN),"May 06, 2016",0.03,"May 25, 2016",1.10%
5000,Hume Industries Bhd (HUIN),"May 15, 2015",0.03,"Jun 03, 2015",0.93%
5031,TIME Dotcom Bhd (TCOM),"Mar 12, 2018",0.053,"Mar 28, 2018",0.65%
5031,TIME Dotcom Bhd (TCOM),"Mar 13, 2017",0.199,"Mar 31, 2017",2.42%
5031,TIME Dotcom Bhd (TCOM),"Sep 13, 2016",0.133,"Sep 30, 2016",1.61%
5031,TIME Dotcom Bhd (TCOM),"Mar 09, 2016",0.067,"Mar 31, 2016",0.83%
5031,TIME Dotcom Bhd (TCOM),"Mar 10, 2015",0.056,"Mar 31, 2015",0.77%
5162,ECS ICT Bhd (ECSI),"May 25, 2018",0.05,"Jun 13, 2018",4.90%
5162,ECS ICT Bhd (ECSI),"Nov 27, 2017",0.055,"Dec 14, 2017",4.37%
5162,ECS ICT Bhd (ECSI),"May 30, 2017",0.06,"Jun 15, 2017",4.38%
5162,ECS ICT Bhd (ECSI),"May 31, 2016",0.06,"Jun 15, 2016",4.00%
5162,ECS ICT Bhd (ECSI),"Nov 25, 2015",0.06,"Dec 10, 2015",3.90%
5162,ECS ICT Bhd (ECSI),"Jun 03, 2015",0.06,"Jun 19, 2015",-
2062,Harbour Link Group Bhd (HARR),"Nov 28, 2017",0.015,"Dec 22, 2017",2.13%
2062,Harbour Link Group Bhd (HARR),"Nov 28, 2016",0.02,"Dec 19, 2016",2.92%
2062,Harbour Link Group Bhd (HARR),"Nov 26, 2015",0.025,"Dec 18, 2015",2.55%
2062,Harbour Link Group Bhd (HARR),"Nov 26, 2014",0.025,"Dec 19, 2014",-
5027,Kim Loong Resources Bhd (KIML),"Aug 08, 2018",0.06,"Aug 29, 2018",4.48%
5027,Kim Loong Resources Bhd (KIML),"Oct 27, 2017",0.17,"Nov 21, 2017",4.05%
5027,Kim Loong Resources Bhd (KIML),"Aug 09, 2017",0.15,"Aug 29, 2017",3.85%
5027,Kim Loong Resources Bhd (KIML),"Oct 27, 2016",0.13,"Nov 21, 2016",3.44%
5027,Kim Loong Resources Bhd (KIML),"Aug 10, 2016",0.13,"Aug 29, 2016",3.96%
5027,Kim Loong Resources Bhd (KIML),"Oct 28, 2015",0.13,"Nov 20, 2015",3.71%
3255,Heineken Bhd (HEIN),"May 16, 2018",0.9,"Jun 06, 2018",4.03%
3255,Heineken Bhd (HEIN),"Apr 21, 2017",1.15,"May 16, 2017",5.65%
3255,Heineken Bhd (HEIN),"Sep 07, 2016",0.55,"Oct 07, 2016",3.08%
3255,Heineken Bhd (HEIN),"Dec 08, 2015",0.71,"Dec 31, 2015",4.17%
3255,Heineken Bhd (HEIN),"Mar 27, 2015",0.645,"Apr 22, 2015",-
7172,PMB Technology Bhd (PMBT),"Sep 04, 2018",0.025,"Sep 20, 2018",0.75%
7172,PMB Technology Bhd (PMBT),"Mar 23, 2018",0.02,"Apr 18, 2018",0.60%
7172,PMB Technology Bhd (PMBT),"Nov 29, 2017",0.04,"Dec 21, 2017",0.93%
7172,PMB Technology Bhd (PMBT),"Sep 05, 2017",0.04,"Sep 20, 2017",0.85%
7172,PMB Technology Bhd (PMBT),"Jun 07, 2017",0.04,"Jun 23, 2017",1.78%
7172,PMB Technology Bhd (PMBT),"Mar 16, 2017",0.04,"Apr 05, 2017",2.14%
8966,Prolexus Bhd (PXUS),"Jan 11, 2018",0.0225,"Jan 30, 2018",3.08%
8966,Prolexus Bhd (PXUS),"Jul 27, 2017",0.03,"Aug 15, 2017",2.94%
8966,Prolexus Bhd (PXUS),"Dec 28, 2016",0.03,"Jan 16, 2017",2.36%
8966,Prolexus Bhd (PXUS),"Apr 27, 2016",0.0237,"May 16, 2016",1.69%
8966,Prolexus Bhd (PXUS),"Dec 29, 2015",0.042,"Jan 15, 2016",2.28%
8966,Prolexus Bhd (PXUS),"Apr 28, 2015",0.0275,"May 15, 2015",-
8591,Crest Builder Holdings Bhd (CREH),"Jul 11, 2018",0.04,"Aug 03, 2018",4.52%
8591,Crest Builder Holdings Bhd (CREH),"Jun 21, 2017",0.04,"Jul 14, 2017",4.49%
8591,Crest Builder Holdings Bhd (CREH),"Jun 28, 2016",0.04,"Jul 22, 2016",4.32%
8591,Crest Builder Holdings Bhd (CREH),"Jun 30, 2015",0.0375,"Jul 30, 2015",4.12%
3794,Lafarge Malayan Cement Bhd (LAFA),"Sep 27, 2016",0.2,"Oct 27, 2016",4.76%
3794,Lafarge Malayan Cement Bhd (LAFA),"Jun 28, 2016",0.26,"Jul 27, 2016",3.25%
3794,Lafarge Malayan Cement Bhd (LAFA),"Mar 18, 2016",0.31,"Apr 20, 2016",3.73%
3794,Lafarge Malayan Cement Bhd (LAFA),"Dec 15, 2015",0.32,"Jan 13, 2016",3.48%
3794,Lafarge Malayan Cement Bhd (LAFA),"Sep 23, 2015",0.32,"Oct 21, 2015",-
5010,Tong Herr Resources Bhd (THRB),"May 31, 2018",0.36,"Jun 13, 2018",9.92%
5010,Tong Herr Resources Bhd (THRB),"Dec 08, 2017",0.38,"Dec 21, 2017",11.88%
5010,Tong Herr Resources Bhd (THRB),"Jun 01, 2017",0.3,"Jun 19, 2017",8.09%
5010,Tong Herr Resources Bhd (THRB),"Dec 08, 2016",0.15,"Dec 22, 2016",5.88%
5010,Tong Herr Resources Bhd (THRB),"Jun 10, 2016",0.1,"Jun 24, 2016",4.90%
5010,Tong Herr Resources Bhd (THRB),"Jun 12, 2015",0.12,"Jun 26, 2015",6.09%
5062,Hua Yang Bhd (HUAY),"Sep 27, 2017",0.04,"Oct 18, 2017",8.33%
5062,Hua Yang Bhd (HUAY),"Mar 30, 2017",0.02,"Apr 17, 2017",2.33%
5062,Hua Yang Bhd (HUAY),"Apr 01, 2016",0.13,"Apr 21, 2016",7.03%
5062,Hua Yang Bhd (HUAY),"Sep 30, 2015",0.13,"Oct 16, 2015",7.34%
7129,Asia File Corporation Bhd (AFCB),"Oct 05, 2018",0.15,"Nov 01, 2018",5.23%
7129,Asia File Corporation Bhd (AFCB),"May 08, 2018",0.16,"May 24, 2018",5.71%
7129,Asia File Corporation Bhd (AFCB),"Jan 17, 2018",0.16,"Feb 08, 2018",5.71%
7129,Asia File Corporation Bhd (AFCB),"May 09, 2017",0.07,"May 25, 2017",2.10%
7129,Asia File Corporation Bhd (AFCB),"Dec 22, 2016",0.12,"Jan 19, 2017",3.55%
7129,Asia File Corporation Bhd (AFCB),"Aug 26, 2016",0.16,"Sep 29, 2016",5.39%
7043,JMR Conglomeration Bhd (JMRB),"Dec 14, 2016",0.03,"Dec 30, 2016",2.86%
7043,JMR Conglomeration Bhd (JMRB),"Mar 26, 2015",0.03,"Apr 27, 2015",2.97%
7186,SWS Capital Bhd (SWSB),"Jun 28, 2016",0.01,"Jul 20, 2016",0.88%
7186,SWS Capital Bhd (SWSB),"Feb 17, 2015",0.01,"Mar 20, 2015",0.83%
5181,SIG Gases Bhd (SIGS),"May 28, 2018",0.008,"Jun 14, 2018",0.96%
5181,SIG Gases Bhd (SIGS),"May 29, 2017",0.012,"Jun 16, 2017",1.46%
5181,SIG Gases Bhd (SIGS),"May 27, 2016",0.012,"Jun 17, 2016",2.03%
5181,SIG Gases Bhd (SIGS),"May 27, 2015",0.007,"Jun 18, 2015",1.44%
0011,Brite Tech Bhd (BECH),"Jun 12, 2018",0.016,"Jun 22, 2018",6.53%
0011,Brite Tech Bhd (BECH),"Sep 13, 2017",0.016,"Sep 28, 2017",6.40%
0011,Brite Tech Bhd (BECH),"Jun 13, 2017",0.0153,"Jun 23, 2017",4.78%
0011,Brite Tech Bhd (BECH),"Sep 13, 2016",0.0136,"Sep 28, 2016",3.63%
5028,HeiTech Padu Bhd (HEIT),"Aug 17, 2017",0.05,"Sep 15, 2017",9.01%
5028,HeiTech Padu Bhd (HEIT),"Jun 26, 2015",0.02,"Jul 29, 2015",2.40%
7676,Gunung Capital Bhd (GUNU),"May 19, 2014",0.006,"Jun 12, 2014",1.52%
7034,Thong Guan Industries Bhd (TGIB),"Aug 06, 2018",0.08,"Aug 28, 2018",2.62%
7034,Thong Guan Industries Bhd (TGIB),"Jul 26, 2017",0.12,"Aug 18, 2017",5.02%
7034,Thong Guan Industries Bhd (TGIB),"Sep 26, 2016",0.06,"Oct 28, 2016",1.32%
7034,Thong Guan Industries Bhd (TGIB),"Jul 27, 2016",0.09,"Aug 18, 2016",2.06%
7034,Thong Guan Industries Bhd (TGIB),"Jul 27, 2015",0.07,"Aug 18, 2015",2.22%
5135,Sarawak Plantation Bhd (SPLN),"May 28, 2018",0.05,"Jun 11, 2018",3.13%
5135,Sarawak Plantation Bhd (SPLN),"Mar 08, 2016",0.075,"Mar 30, 2016",4.41%
5135,Sarawak Plantation Bhd (SPLN),"Mar 10, 2015",0.09,"Apr 09, 2015",4.74%
2658,Ajinomoto Malaysia Bhd (AJIN),"Aug 29, 2018",0.465,"Sep 21, 2018",2.18%
2658,Ajinomoto Malaysia Bhd (AJIN),"Aug 30, 2017",0.42,"Sep 20, 2017",1.94%
2658,Ajinomoto Malaysia Bhd (AJIN),"Sep 29, 2016",0.3375,"Oct 19, 2016",1.34%
2658,Ajinomoto Malaysia Bhd (AJIN),"Oct 01, 2015",0.2,"Oct 21, 2015",1.43%
7081,Pharmaniaga Bhd (PHMA),"Sep 03, 2018",0.2,"Sep 18, 2018",6.45%
7081,Pharmaniaga Bhd (PHMA),"May 30, 2018",0.2,"Jun 20, 2018",6.29%
7081,Pharmaniaga Bhd (PHMA),"Mar 13, 2018",0.19,"Mar 28, 2018",4.65%
7081,Pharmaniaga Bhd (PHMA),"Nov 29, 2017",0.16,"Dec 15, 2017",3.95%
7081,Pharmaniaga Bhd (PHMA),"Aug 29, 2017",0.15,"Sep 18, 2017",3.89%
7081,Pharmaniaga Bhd (PHMA),"May 29, 2017",0.16,"Jun 07, 2017",3.82%
8443,Hil Industries Bhd (HILI),"Jul 23, 2018",0.0175,"Aug 16, 2018",2.69%
8443,Hil Industries Bhd (HILI),"Jul 26, 2017",0.0125,"Aug 18, 2017",1.79%
8443,Hil Industries Bhd (HILI),"Jul 21, 2016",0.015,"Aug 18, 2016",1.36%
8443,Hil Industries Bhd (HILI),"Jul 22, 2015",0.015,"Aug 18, 2015",2.11%
8931,Jerasia Capital Bhd (JERA),"Apr 04, 2018",0.005,"Apr 27, 2018",1.23%
7014,YLI Holdings Bhd (YLIH),"Nov 13, 2017",0.005,"Nov 29, 2017",1.54%
0158,SCC Holdings Bhd (SCCH),"Jul 17, 2018",0.033,"Jul 27, 2018",6.67%
0158,SCC Holdings Bhd (SCCH),"Dec 27, 2017",0.0312,"Jan 15, 2018",6.24%
0158,SCC Holdings Bhd (SCCH),"Jun 09, 2017",0.0303,"Jun 21, 2017",5.77%
0158,SCC Holdings Bhd (SCCH),"Jan 04, 2017",0.1,"Jan 20, 2017",4.55%
6971,Kobay Tech Bhd (KOBA),"Dec 29, 2015",0.02,"Jan 20, 2016",2.23%
6971,Kobay Tech Bhd (KOBA),"Dec 29, 2014",0.03,"Jan 20, 2015",1.24%
9466,KKB Engineering Berhad (KKBE),"May 17, 2018",0.02,"Jun 12, 2018",2.23%
9466,KKB Engineering Berhad (KKBE),"May 19, 2016",0.04,"Jun 13, 2016",4.49%
9466,KKB Engineering Berhad (KKBE),"May 12, 2015",0.04,"Jun 05, 2015",2.42%
5213,Sentoria Group Bhd (SNTO),"May 16, 2016",0.02,"Jun 16, 2016",2.48%
5213,Sentoria Group Bhd (SNTO),"Dec 16, 2015",0.02,"Jan 08, 2016",2.44%
5213,Sentoria Group Bhd (SNTO),"May 13, 2015",0.02,"Jun 11, 2015",-
7087,Magni Tech Industries Bhd (MATE),"Mar 28, 2018",0.14,"Apr 12, 2018",2.93%
7087,Magni Tech Industries Bhd (MATE),"Dec 27, 2017",0.14,"Jan 12, 2018",3.13%
7087,Magni Tech Industries Bhd (MATE),"Oct 11, 2017",0.125,"Oct 27, 2017",2.05%
7087,Magni Tech Industries Bhd (MATE),"Mar 29, 2017",0.14,"Apr 12, 2017",1.85%
7087,Magni Tech Industries Bhd (MATE),"Dec 27, 2016",0.14,"Jan 13, 2017",2.80%
7087,Magni Tech Industries Bhd (MATE),"Oct 11, 2016",0.135,"Oct 13, 2016",3.14%
9016,Eksons Corp Bhd (EKSN),"Jun 27, 2018",0.05,"Jul 20, 2018",5.92%
5085,Mudajaya Group Bhd (MJYA),"Aug 06, 2014",0.09,"Sep 05, 2014",8.11%
8761,Brem Holding Bhd (BREM),"Mar 30, 2018",0.015,"Apr 10, 2018",1.80%
8761,Brem Holding Bhd (BREM),"Aug 14, 2017",0.015,"Aug 30, 2017",1.69%
8761,Brem Holding Bhd (BREM),"Oct 30, 2015",0.0288,"Nov 18, 2015",3.51%
7246,Signature International Bhd (SGNA),"Dec 20, 2017",0.025,"Jan 08, 2018",4.13%
7246,Signature International Bhd (SGNA),"Dec 14, 2016",0.05,"Jan 09, 2017",5.49%
7246,Signature International Bhd (SGNA),"Dec 16, 2015",0.05,"Jan 15, 2016",5.41%
7246,Signature International Bhd (SGNA),"Jun 16, 2015",0.04,"Jul 02, 2015",-
5132,Deleum Bhd (DLEU),"Sep 07, 2018",0.045,"Sep 25, 2018",4.79%
5132,Deleum Bhd (DLEU),"Mar 13, 2018",0.0425,"Mar 28, 2018",4.52%
5132,Deleum Bhd (DLEU),"Sep 07, 2017",0.0325,"Sep 26, 2017",3.22%
5132,Deleum Bhd (DLEU),"Mar 13, 2017",0.035,"Mar 28, 2017",4.55%
5132,Deleum Bhd (DLEU),"Sep 07, 2016",0.0475,"Sep 26, 2016",4.66%
5132,Deleum Bhd (DLEU),"Mar 11, 2016",0.055,"Mar 25, 2016",4.87%
5212,Pavilion Real Estate Inv Trust (PREI),"Aug 07, 2018",0.0862,"Sep 05, 2018",5.29%
5212,Pavilion Real Estate Inv Trust (PREI),"Feb 08, 2018",0.0824,"Feb 28, 2018",4.99%
5212,Pavilion Real Estate Inv Trust (PREI),"Aug 08, 2017",0.0804,"Sep 06, 2017",5.06%
5212,Pavilion Real Estate Inv Trust (PREI),"Feb 02, 2017",0.0824,"Feb 28, 2017",4.71%
5212,Pavilion Real Estate Inv Trust (PREI),"Aug 09, 2016",0.083,"Sep 06, 2016",4.61%
5212,Pavilion Real Estate Inv Trust (PREI),"Jan 27, 2016",0.0823,"Feb 26, 2016",4.57%
3247,GUH Holdings Bhd (GUHB),"Sep 06, 2016",0.0337,"Sep 28, 2016",4.96%
3247,GUH Holdings Bhd (GUHB),"Sep 01, 2015",0.05,"Sep 18, 2015",5.88%
5160,Homeritz Corporation Bhd (HOME),"Aug 28, 2018",0.042,"Sep 28, 2018",5.56%
5160,Homeritz Corporation Bhd (HOME),"Feb 12, 2018",0.042,"Mar 01, 2018",6.09%
5160,Homeritz Corporation Bhd (HOME),"Aug 28, 2017",0.02,"Sep 29, 2017",2.21%
5160,Homeritz Corporation Bhd (HOME),"May 24, 2017",0.04,"Jun 16, 2017",4.23%
5160,Homeritz Corporation Bhd (HOME),"Jan 26, 2017",0.05,"Feb 16, 2017",5.21%
5160,Homeritz Corporation Bhd (HOME),"Aug 29, 2016",0.045,"Sep 29, 2016",5.11%
4006,Oriental Holdings Bhd (OTLS),"Jun 27, 2018",0.2,"Jul 12, 2018",3.23%
4006,Oriental Holdings Bhd (OTLS),"Mar 26, 2018",0.12,"Apr 06, 2018",1.93%
4006,Oriental Holdings Bhd (OTLS),"Oct 25, 2017",0.2,"Nov 09, 2017",3.14%
4006,Oriental Holdings Bhd (OTLS),"Jun 28, 2017",0.2,"Jul 14, 2017",3.04%
4006,Oriental Holdings Bhd (OTLS),"Mar 24, 2017",0.18,"Apr 07, 2017",2.68%
4006,Oriental Holdings Bhd (OTLS),"Oct 12, 2016",0.18,"Nov 11, 2016",2.75%
49,Oceancash Pacific Bhd (OCEA),"Dec 08, 2017",0.008,"Dec 29, 2017",1.23%
49,Oceancash Pacific Bhd (OCEA),"Dec 09, 2016",0.007,"Dec 30, 2016",0.99%
49,Oceancash Pacific Bhd (OCEA),"Dec 08, 2015",0.007,"Dec 30, 2015",1.82%
49,Oceancash Pacific Bhd (OCEA),"Dec 08, 2014",0.006,"Dec 30, 2014",-
5269,Al-Salam Real Estate Investment Trust (ALSA),"Jun 13, 2018",0.0415,"Jul 09, 2018",4.74%
5269,Al-Salam Real Estate Investment Trust (ALSA),"Feb 12, 2018",0.06,"Feb 28, 2018",7.06%
5269,Al-Salam Real Estate Investment Trust (ALSA),"Sep 13, 2017",0.0625,"Oct 13, 2017",6.48%
5269,Al-Salam Real Estate Investment Trust (ALSA),"Feb 14, 2017",0.06,"Feb 28, 2017",5.94%
5269,Al-Salam Real Estate Investment Trust (ALSA),"Sep 13, 2016",0.032,"Oct 13, 2016",3.05%
5269,Al-Salam Real Estate Investment Trust (ALSA),"Feb 12, 2016",0.012,"Feb 29, 2016",1.17%
5232,Leon Fuat Bhd (LEON),"Jun 27, 2018",0.015,"Jul 25, 2018",2.19%
5232,Leon Fuat Bhd (LEON),"Jun 28, 2017",0.015,"Jul 25, 2017",2.14%
5232,Leon Fuat Bhd (LEON),"Jun 21, 2016",0.015,"Jul 22, 2016",2.24%
5232,Leon Fuat Bhd (LEON),"Jul 09, 2015",0.03,"Aug 05, 2015",6.45%
0105,Asia Poly Holdings Bhd (ASPY),"Jun 12, 2018",0.005,"Jun 29, 2018",5.26%
0105,Asia Poly Holdings Bhd (ASPY),"May 26, 2017",0.005,"Jun 20, 2017",5.26%
0105,Asia Poly Holdings Bhd (ASPY),"May 26, 2016",0.006,"Jun 20, 2016",3.00%
6491,Kumpulan Fima Bhd (KFIM),"Sep 18, 2018",0.09,"Oct 05, 2018",5.33%
6491,Kumpulan Fima Bhd (KFIM),"Sep 07, 2017",0.09,"Sep 25, 2017",5.39%
6491,Kumpulan Fima Bhd (KFIM),"Sep 06, 2016",0.09,"Sep 30, 2016",4.84%
6491,Kumpulan Fima Bhd (KFIM),"Sep 23, 2015",0.085,"Oct 20, 2015",4.57%
4707,Nestle (Malaysia) Bhd (NESM),"May 16, 2017",2.7,"Jun 08, 2017",1.84%
4707,Nestle (Malaysia) Bhd (NESM),"Nov 11, 2016",2.5,"Dec 02, 2016",3.29%
4707,Nestle (Malaysia) Bhd (NESM),"Sep 06, 2016",2.45,"Sep 29, 2016",3.07%
4707,Nestle (Malaysia) Bhd (NESM),"May 17, 2016",2.4,"Jun 02, 2016",3.04%
4707,Nestle (Malaysia) Bhd (NESM),"Nov 09, 2015",1.3,"Dec 02, 2015",1.73%
4707,Nestle (Malaysia) Bhd (NESM),"Aug 26, 2015",2.4,"Sep 10, 2015",-
7152,Jaycorp Bhd (JAYC),"Dec 19, 2017",0.11,"Dec 29, 2017",11.70%
7152,Jaycorp Bhd (JAYC),"Jul 13, 2017",0.1,"Jul 31, 2017",6.85%
7152,Jaycorp Bhd (JAYC),"Dec 14, 2016",0.1,"Dec 29, 2016",8.13%
7152,Jaycorp Bhd (JAYC),"Dec 11, 2015",0.04,"Dec 28, 2015",2.96%
7152,Jaycorp Bhd (JAYC),"Dec 16, 2014",0.035,"Dec 29, 2014",-
5242,Solid Automotive Bhd (SOIL),"Nov 02, 2017",0.0034,"Nov 22, 2017",1.10%
5242,Solid Automotive Bhd (SOIL),"Feb 08, 2017",0.013,"Feb 28, 2017",1.17%
3379,Insas Bhd (INSS),"Jan 22, 2018",0.01,"Feb 14, 2018",1.12%
3379,Insas Bhd (INSS),"Jan 20, 2017",0.01,"Feb 21, 2017",0.99%
3379,Insas Bhd (INSS),"Jan 21, 2016",0.01,"Feb 24, 2016",1.40%
3379,Insas Bhd (INSS),"Jan 23, 2015",0.01,"Feb 25, 2015",1.32%
5065,Ornapaper Bhd (ORPA),"Jun 28, 2018",0.05,"Jul 16, 2018",3.82%
5065,Ornapaper Bhd (ORPA),"Nov 27, 2017",0.04,"Dec 15, 2017",2.96%
5065,Ornapaper Bhd (ORPA),"Sep 21, 2016",0.03,"Oct 13, 2016",1.95%
5065,Ornapaper Bhd (ORPA),"Jun 10, 2015",0.025,"Jul 08, 2015",2.62%
5207,SBC Corp Bhd (SIAH),"Oct 13, 2016",0.0046,"Nov 03, 2016",0.67%
5207,SBC Corp Bhd (SIAH),"Oct 13, 2015",0.016,"Nov 03, 2015",2.29%
9059,TSH Resources Bhd (TSHR),"May 23, 2018",0.02,"Jun 20, 2018",1.69%
9059,TSH Resources Bhd (TSHR),"May 24, 2017",0.02,"Jun 16, 2017",1.48%
9059,TSH Resources Bhd (TSHR),"May 25, 2016",0.02,"Jun 16, 2016",1.13%
9059,TSH Resources Bhd (TSHR),"Jun 02, 2015",0.025,"Jun 23, 2015",1.19%
5105,Can One Bhd (CNON),"Jul 06, 2018",0.04,"Jul 20, 2018",1.59%
5105,Can One Bhd (CNON),"Jul 07, 2017",0.04,"Jul 21, 2017",1.56%
5105,Can One Bhd (CNON),"Jul 05, 2016",0.04,"Jul 21, 2016",1.22%
5105,Can One Bhd (CNON),"May 18, 2015",0.05,"May 29, 2015",1.30%
3301,Hong Leong Industries Bhd (HLIB),"May 08, 2018",0.37,"May 25, 2018",3.28%
3301,Hong Leong Industries Bhd (HLIB),"Nov 23, 2017",0.35,"Dec 12, 2017",3.23%
3301,Hong Leong Industries Bhd (HLIB),"May 12, 2017",0.35,"May 30, 2017",3.54%
3301,Hong Leong Industries Bhd (HLIB),"Nov 22, 2016",0.34,"Dec 08, 2016",3.46%
3301,Hong Leong Industries Bhd (HLIB),"May 05, 2016",0.32,"May 24, 2016",3.55%
3301,Hong Leong Industries Bhd (HLIB),"Dec 01, 2015",0.3,"Dec 17, 2015",4.48%
5107,IQ Group Holdings Bhd (IQGH),"Jun 27, 2018",0.1,"Jul 27, 2018",5.41%
5107,IQ Group Holdings Bhd (IQGH),"Dec 27, 2017",0.11,"Jan 26, 2018",7.59%
5107,IQ Group Holdings Bhd (IQGH),"Jun 28, 2017",0.11,"Jul 28, 2017",3.99%
5107,IQ Group Holdings Bhd (IQGH),"Dec 28, 2016",0.11,"Jan 25, 2017",2.81%
5107,IQ Group Holdings Bhd (IQGH),"Jun 28, 2016",0.1,"Jul 29, 2016",4.35%
5107,IQ Group Holdings Bhd (IQGH),"Dec 28, 2015",0.08,"Jan 29, 2016",4.21%
4952,Amanah Harta Tanah PNB (AHBM),"Aug 20, 2018",0.0515,"Aug 30, 2018",6.20%
4952,Amanah Harta Tanah PNB (AHBM),"Feb 19, 2018",0.052,"Feb 28, 2018",6.75%
2674,Aluminium Company of Malaysia Bhd (ALCO),"Jul 03, 2017",0.205,"Jul 13, 2017",26.28%
2674,Aluminium Company of Malaysia Bhd (ALCO),"Aug 03, 2015",0.05,"Aug 20, 2015",3.70%
7029,Master Pack Group Bhd (MSTP),"Apr 18, 2018",0.02,"May 08, 2018",3.17%
7029,Master Pack Group Bhd (MSTP),"Sep 07, 2017",0.01,"Sep 26, 2017",1.79%
7029,Master Pack Group Bhd (MSTP),"May 25, 2016",0.01,"Jun 10, 2016",1.60%
7029,Master Pack Group Bhd (MSTP),"Oct 13, 2015",0.01,"Nov 06, 2015",1.64%
7412,SHH Resources Holdings Bhd (SHHR),"Dec 22, 2017",0.05,"Jan 10, 2018",6.58%
7412,SHH Resources Holdings Bhd (SHHR),"Dec 22, 2016",0.1,"Jan 10, 2017",7.30%
7412,SHH Resources Holdings Bhd (SHHR),"Dec 21, 2015",0.1,"Jan 08, 2016",5.68%
7412,SHH Resources Holdings Bhd (SHHR),"Dec 19, 2014",0.02,"Jan 12, 2015",-
5100,BP Plastics Holding Bhd (BPPL),"Jun 11, 2018",0.04,"Jun 27, 2018",3.70%
5100,BP Plastics Holding Bhd (BPPL),"Dec 14, 2017",0.08,"Dec 29, 2017",7.77%
5100,BP Plastics Holding Bhd (BPPL),"Jun 15, 2017",0.08,"Jun 30, 2017",7.02%
5100,BP Plastics Holding Bhd (BPPL),"Mar 15, 2017",0.08,"Mar 30, 2017",5.48%
5100,BP Plastics Holding Bhd (BPPL),"Dec 07, 2016",0.06,"Dec 22, 2016",4.11%
5100,BP Plastics Holding Bhd (BPPL),"Sep 07, 2016",0.04,"Sep 22, 2016",2.55%
5131,Zhulian Corporation Bhd (ZHCO),"Aug 15, 2018",0.07,"Sep 12, 2018",4.93%
5131,Zhulian Corporation Bhd (ZHCO),"May 14, 2018",0.065,"Jun 08, 2018",4.55%
5131,Zhulian Corporation Bhd (ZHCO),"Feb 12, 2018",0.06,"Mar 09, 2018",4.03%
5131,Zhulian Corporation Bhd (ZHCO),"Nov 01, 2017",0.06,"Nov 24, 2017",2.86%
5131,Zhulian Corporation Bhd (ZHCO),"Aug 09, 2017",0.06,"Sep 08, 2017",3.66%
5131,Zhulian Corporation Bhd (ZHCO),"May 08, 2017",0.06,"Jun 02, 2017",3.53%
8834,Ireka Corporation Bhd (IRKA),"Nov 02, 2017",0.02,"Nov 23, 2017",3.42%
1899,Batu Kawan Bhd (BTKW),"Jul 16, 2018",0.6,"Aug 09, 2018",3.51%
1899,Batu Kawan Bhd (BTKW),"Feb 19, 2018",0.6,"Mar 15, 2018",3.31%
1899,Batu Kawan Bhd (BTKW),"Jul 17, 2017",0.55,"Aug 10, 2017",2.78%
1899,Batu Kawan Bhd (BTKW),"Feb 20, 2017",0.55,"Mar 16, 2017",2.97%
1899,Batu Kawan Bhd (BTKW),"Jul 18, 2016",0.5,"Aug 11, 2016",2.78%
1899,Batu Kawan Bhd (BTKW),"Feb 22, 2016",0.5,"Mar 17, 2016",2.83%
7033,Kumpulan H & L High-Tech Bhd (KHLH),"Mar 26, 2018",0.035,"Apr 13, 2018",2.69%
7033,Kumpulan H & L High-Tech Bhd (KHLH),"Oct 16, 2017",0.035,"Oct 19, 2017",2.71%
7033,Kumpulan H & L High-Tech Bhd (KHLH),"Apr 06, 2017",0.035,"Apr 18, 2017",2.97%
7033,Kumpulan H & L High-Tech Bhd (KHLH),"Jan 16, 2017",0.035,"Feb 10, 2017",3.74%
7033,Kumpulan H & L High-Tech Bhd (KHLH),"May 09, 2016",0.035,"May 25, 2016",3.33%
7033,Kumpulan H & L High-Tech Bhd (KHLH),"Oct 15, 2015",0.035,"Nov 02, 2015",2.97%
5436,Perusahaan Sadur Timah Malaysia Perstima Bhd (PSTM),"Sep 05, 2018",0.3,"Sep 28, 2018",5.49%
5436,Perusahaan Sadur Timah Malaysia Perstima Bhd (PSTM),"May 07, 2018",0.3,"May 24, 2018",6.67%
5436,Perusahaan Sadur Timah Malaysia Perstima Bhd (PSTM),"Aug 04, 2017",0.4,"Aug 25, 2017",11.11%
5436,Perusahaan Sadur Timah Malaysia Perstima Bhd (PSTM),"Nov 16, 2016",0.4,"Dec 08, 2016",5.13%
5436,Perusahaan Sadur Timah Malaysia Perstima Bhd (PSTM),"Aug 03, 2016",0.38,"Aug 18, 2016",6.28%
5436,Perusahaan Sadur Timah Malaysia Perstima Bhd (PSTM),"Nov 13, 2015",0.38,"Dec 08, 2015",6.48%
2925,Cycle Carriage Bintang Bhd (CYCB),"Apr 26, 2017",0.05,"May 24, 2017",2.67%
2925,Cycle Carriage Bintang Bhd (CYCB),"Apr 27, 2016",0.05,"May 24, 2016",1.61%
